Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1998-11-16 00:00:00-05:00,2.0701664082534696,2.0781591852560415,1.9532696538864058,2.0401928424835205,82411085,0.0,0.0
1998-11-17 00:00:00-05:00,2.0381943283588986,2.1261157215606517,1.9822436000673256,2.056177854537964,81555725,0.0,0.0
1998-11-18 00:00:00-05:00,2.08615170546184,2.3738970755533497,2.0042246645865234,2.3579108715057373,201192077,0.0,0.0
1998-11-19 00:00:00-05:00,2.413861723525983,2.4798032155292025,2.2669911970813605,2.297963857650757,135973728,0.0,0.0
1998-11-20 00:00:00-05:00,2.3978757050583632,2.3978757050583632,2.2440125600424667,2.3499186038970947,67214189,0.0,0.0
1998-11-23 00:00:00-05:00,2.445833589253919,3.125231627377134,2.4248518963956265,3.0852673053741455,162518400,0.0,0.0
1998-11-24 00:00:00-05:00,3.0213235265901184,3.742684237528004,2.8454796118058403,3.1462130546569824,342451930,0.0,0.0
1998-11-25 00:00:00-05:00,3.213153424103698,3.424965457440532,3.1252309354149816,3.2691032886505127,195546701,0.0,0.0
1998-11-27 00:00:00-05:00,3.3730111643515155,3.5188825831482236,3.309068523104602,3.484912633895874,66632544,0.0,0.0
1998-11-30 00:00:00-05:00,3.5878213306531364,3.5968132033757336,3.0053369307859192,3.15920090675354,135768442,0.0,0.0
1998-12-01 00:00:00-05:00,2.9903510594575957,3.3410400321257425,2.9094231024871333,3.313065528869629,147874637,0.0,0.0
1998-12-02 00:00:00-05:00,3.293082384279336,3.420969190647924,3.1651955779107475,3.2451252937316895,72072634,0.0,0.0
1998-12-03 00:00:00-05:00,3.169191798755554,3.3290505809189765,2.9573797545689025,2.989351511001587,76469184,0.0,0.0
1998-12-04 00:00:00-05:00,3.1172385112212266,3.164696165610568,2.5617303228698143,2.9174156188964844,138288902,0.0,0.0
1998-12-07 00:00:00-05:00,2.9254082083091237,2.9254082083091237,2.669634374810739,2.785532236099243,115382362,0.0,0.0
1998-12-08 00:00:00-05:00,2.6856209141758125,2.9094230192517485,2.66164193091473,2.8274950981140137,120868070,0.0,0.0
1998-12-09 00:00:00-05:00,2.8394850726559073,3.1092460748949113,2.7615535417185244,2.869957208633423,119431066,0.0,0.0
1998-12-10 00:00:00-05:00,2.941394731004212,3.0473007643063648,2.879449405609109,2.9753646850585938,114025190,0.0,0.0
1998-12-11 00:00:00-05:00,2.9134188508499936,3.089262738451807,2.910421560016624,3.0692801475524902,60257261,0.0,0.0
1998-12-14 00:00:00-05:00,2.971367081461717,3.0852667478081344,2.965372499445637,3.0133304595947266,46685549,0.0,0.0
1998-12-15 00:00:00-05:00,3.077274441459899,3.1072471387781793,3.0253200853704856,3.101252555847168,40424314,0.0,0.0
1998-12-16 00:00:00-05:00,3.199166081401726,3.612800379449727,3.1971678869254623,3.5728349685668945,123251674,0.0,0.0
1998-12-17 00:00:00-05:00,3.4849133483641586,3.892552170955245,3.4449488090521183,3.8096251487731934,106326950,0.0,0.0
1998-12-18 00:00:00-05:00,3.9964603285654627,4.192286869016921,3.91653124370276,4.03242826461792,83830982,0.0,0.0
1998-12-21 00:00:00-05:00,4.132338414578914,4.803743730890707,4.108359653282064,4.737802028656006,132164525,0.0,0.0
1998-12-22 00:00:00-05:00,4.893664757972011,4.972594512213795,4.512002292482355,4.811737060546875,105979104,0.0,0.0
1998-12-23 00:00:00-05:00,4.925636395151983,4.975591679282215,4.6918433529595935,4.763779640197754,42699571,0.0,0.0
1998-12-24 00:00:00-05:00,4.635892998544331,4.749791803360314,4.508005965383891,4.571949481964111,26213933,0.0,0.0
1998-12-28 00:00:00-05:00,4.5959289452560075,4.827723825846627,4.412091161515872,4.56595516204834,60770477,0.0,0.0
1998-12-29 00:00:00-05:00,4.651878361065408,4.651878361065408,4.316175673453905,4.379119873046875,33729696,0.0,0.0
1998-12-30 00:00:00-05:00,4.306184380742883,4.314177156386898,3.6667510277115984,4.042418003082275,99484070,0.0,0.0
1998-12-31 00:00:00-05:00,3.896548392372276,4.125345766749047,3.8525876835544675,3.856584072113037,37441958,0.0,0.0
1999-01-04 00:00:00-05:00,3.7786525540617877,4.012445645840769,3.708714445968301,3.836601495742798,44689709,0.0,0.0
1999-01-05 00:00:00-05:00,3.6457710493663154,3.7167080362422347,3.5128887329499223,3.5808284282684326,75265978,0.0,0.0
1999-01-06 00:00:00-05:00,3.7406856700225237,4.5559640349361405,3.7247001180354307,4.52399206161499,108921542,0.0,0.0
1999-01-07 00:00:00-05:00,4.350145227899748,5.035538802650754,4.318174558920903,4.763779640197754,118450253,0.0,0.0
1999-01-08 00:00:00-05:00,5.035539213787964,5.131454271270031,4.58893478172128,4.673859119415283,89453549,0.0,0.0
1999-01-11 00:00:00-05:00,4.860694815055928,4.875681491070035,4.444063657038841,4.659873008728027,43982611,0.0,0.0
1999-01-12 00:00:00-05:00,4.476034412158375,4.675857303247617,3.8366009868033943,3.8445937633514404,63262426,0.0,0.0
1999-01-13 00:00:00-05:00,3.468926787347283,3.7726577522862854,3.394992512069812,3.444948673248291,77586854,0.0,0.0
1999-01-14 00:00:00-05:00,3.5888209795507735,3.864576349523893,3.502896670956509,3.601809024810791,70641331,0.0,0.0
1999-01-15 00:00:00-05:00,3.636777797354347,3.868572441481934,3.5488563879376027,3.570836305618286,44786650,0.0,0.0
1999-01-19 00:00:00-05:00,3.9564948896705703,3.9964592035146937,3.4129765701333077,3.674743890762329,36757670,0.0,0.0
1999-01-20 00:00:00-05:00,3.670747903869878,3.686734326631582,3.3570262020248873,3.416973114013672,52302413,0.0,0.0
1999-01-21 00:00:00-05:00,3.1492102304925544,3.2291390821578783,2.880448339333488,2.905425548553467,90029491,0.0,0.0
1999-01-22 00:00:00-05:00,2.6536489757690815,3.5168844204205474,2.6536489757690815,3.1452136039733887,125966016,0.0,0.0
1999-01-25 00:00:00-05:00,3.197167082411621,3.4819153743837026,2.9254081379506682,3.4769198894500732,108978566,0.0,0.0
1999-01-26 00:00:00-05:00,3.5008987767070376,3.7526760546441085,3.404983706002168,3.530872344970703,84680640,0.0,0.0
1999-01-27 00:00:00-05:00,4.875680936955871,5.019553097275148,4.5399782153059665,4.851701736450195,251110886,0.0,0.0
1999-01-28 00:00:00-05:00,4.859695069944457,4.8896684166363205,4.571949463812627,4.677855491638184,66746592,0.0,0.0
1999-01-29 00:00:00-05:00,4.57194908226537,4.741798612242663,4.348147011137061,4.43806791305542,91791533,0.0,0.0
1999-02-01 00:00:00-05:00,4.460048316478356,4.476033867629736,4.180295520574217,4.188289165496826,66256186,0.0,0.0
1999-02-02 00:00:00-05:00,4.158316100387428,4.158316100387428,3.9165302763254273,4.064399242401123,49086259,0.0,0.0
1999-02-03 00:00:00-05:00,3.980473832585856,4.476035193178604,3.9485031554886447,4.448060035705566,53545536,0.0,0.0
1999-02-04 00:00:00-05:00,4.380120285298218,4.444063815285791,3.788644697612791,3.8206162452697754,217672013,0.0,0.0
1999-02-05 00:00:00-05:00,3.9245235250138,3.948502725578237,3.5168849395421167,3.5368666648864746,105733901,0.0,0.0
1999-02-08 00:00:00-05:00,3.6767425731380174,3.9065392556301006,3.5668401521254367,3.6927289962768555,80677555,0.0,0.0
1999-02-09 00:00:00-05:00,3.6927286430778703,3.708713760667183,3.357025960130157,3.402984857559204,48128256,0.0,0.0
1999-02-10 00:00:00-05:00,3.3550282930488686,3.4589361377711465,3.0692808507154883,3.388998031616211,71650656,0.0,0.0
1999-02-11 00:00:00-05:00,3.504894733406245,3.844593827824003,3.4049832861861415,3.828608274459839,75174739,0.0,0.0
1999-02-12 00:00:00-05:00,3.770659915189317,3.9604923024335847,3.6497676280579703,3.772658109664917,69090278,0.0,0.0
1999-02-16 00:00:00-05:00,3.8565839568893607,3.932516206580631,3.648767845990802,3.6947271823883057,36124704,0.0,0.0
1999-02-17 00:00:00-05:00,3.8126213759375007,3.9325156192471726,3.6727456280898148,3.7246999740600586,66951878,0.0,0.0
1999-02-18 00:00:00-05:00,3.746682074518003,3.8086261042265064,3.5568496843167043,3.7586708068847656,43047418,0.0,0.0
1999-02-19 00:00:00-05:00,3.7846475680348686,3.860579815861686,3.7047176278464504,3.828608274459839,36124704,0.0,0.0
1999-02-22 00:00:00-05:00,3.912533086310158,4.5559641797773045,3.860579606026942,4.456052303314209,100812730,0.0,0.0
1999-02-23 00:00:00-05:00,4.537980077088097,4.739801177553816,4.444063206862869,4.5179972648620605,115599053,0.0,0.0
1999-02-24 00:00:00-05:00,4.641887580971801,4.835715890181437,4.555964363497705,4.571949481964111,94386125,0.0,0.0
1999-02-25 00:00:00-05:00,4.643886730316629,4.793754364544287,4.496018159989675,4.787759780883789,73549555,0.0,0.0
1999-02-26 00:00:00-05:00,4.915645557872252,5.37324033096398,4.789757572887506,5.33927059173584,197000813,0.0,0.0
1999-03-01 00:00:00-05:00,5.223372664962209,5.662984119523187,4.895663572430753,5.163426399230957,280586592,0.0,0.0
1999-03-02 00:00:00-05:00,5.305300083099015,5.802859106416368,5.239358373918021,5.614026069641113,186358234,0.0,3.0
1999-03-03 00:00:00-05:00,5.907766617899739,5.994689153126178,5.635008542883609,5.922752857208252,102354278,0.0,0.0
1999-03-04 00:00:00-05:00,6.180524757013487,6.288428984672675,5.9227529186325425,6.27344274520874,104631437,0.0,0.0
1999-03-05 00:00:00-05:00,6.660099112281453,7.244581493128323,6.474264031908166,7.157658100128174,158532422,0.0,0.0
1999-03-08 00:00:00-05:00,7.403439535844128,8.200733184814453,7.301529481419076,8.200733184814453,165966451,0.0,0.0
1999-03-09 00:00:00-05:00,8.398558750435127,8.506462957498453,7.7391426062091915,7.972935199737549,127629216,0.0,0.0
1999-03-10 00:00:00-05:00,8.032884408256061,8.092831105707527,7.289542664881921,7.436412334442139,92867386,0.0,0.0
1999-03-11 00:00:00-05:00,7.385457912979118,7.715165607137957,6.953839706454559,7.19362735748291,66729485,0.0,0.0
1999-03-12 00:00:00-05:00,6.911877160382727,7.145670227682559,6.654105328095054,6.809967517852783,58109357,0.0,0.0
1999-03-15 00:00:00-05:00,6.977817653885031,7.562299133353789,6.827949638211246,7.520336627960205,65955859,0.0,0.0
1999-03-16 00:00:00-05:00,7.703175057663419,7.933971036690163,7.445404110717114,7.568295001983643,44619379,0.0,0.0
1999-03-17 00:00:00-05:00,7.409435595890256,7.613254864115616,7.244581763217582,7.469382286071777,32068397,0.0,0.0
1999-03-18 00:00:00-05:00,7.469382698188557,7.865032092301985,7.3015309132028445,7.709170341491699,36637920,0.0,0.0
1999-03-19 00:00:00-05:00,7.868029222371728,7.901000076074109,7.505349831645534,7.66121244430542,31741459,0.0,0.0
1999-03-22 00:00:00-05:00,7.601266021802496,7.769116935287317,7.385457580272438,7.439409255981445,23900659,0.0,0.0
1999-03-23 00:00:00-05:00,7.33749919306993,7.385457590528782,6.762009290401401,7.019781112670898,36472550,0.0,0.0
1999-03-24 00:00:00-05:00,6.887897370051132,7.001796167970865,6.582168468679019,6.971823692321777,34214400,0.0,0.0
1999-03-25 00:00:00-05:00,7.661212797090245,7.841052877187831,7.481372716992659,7.6432294845581055,58692902,0.0,0.0
1999-03-26 00:00:00-05:00,7.481372474236399,7.769116766925188,7.337499023871511,7.409435749053955,27183341,0.0,0.0
1999-03-29 00:00:00-05:00,7.109701111766139,7.379462080712319,7.001796028710101,7.087220668792725,51834816,0.0,0.0
1999-03-30 00:00:00-05:00,6.977818669712629,7.001796564655662,6.486253784429699,6.576174259185791,67415674,0.0,0.0
1999-03-31 00:00:00-05:00,6.36036500580725,6.953839536244223,6.354370423346653,6.585165977478027,52091424,0.0,0.0
1999-04-01 00:00:00-05:00,6.905881217549398,6.905881217549398,6.384343073123091,6.648109436035156,41021165,0.0,0.0
1999-04-05 00:00:00-04:00,6.6900729521488405,7.522585728898193,6.498242841022924,7.1336798667907715,80255578,0.0,0.0
1999-04-06 00:00:00-04:00,7.181637506028759,7.553308112271052,7.025775330416937,7.289541721343994,46208448,0.0,0.0
1999-04-07 00:00:00-04:00,7.529329634249075,7.5533088340254375,7.01378683654841,7.19362735748291,32471366,0.0,0.0
1999-04-08 00:00:00-04:00,7.2535732046707615,8.251688636536489,7.061742683102732,8.236701965332031,95665363,0.0,0.0
1999-04-09 00:00:00-04:00,8.008905693889647,9.159886527700097,7.960948159147544,8.794210433959961,119370240,0.0,0.0
1999-04-12 00:00:00-04:00,8.632352953113372,9.351715047195853,8.212724340442703,8.47049617767334,110113344,0.0,0.0
1999-04-13 00:00:00-04:00,8.374582080177092,8.912605393021614,8.290657043457031,8.290657043457031,116002022,0.0,0.0
1999-04-14 00:00:00-04:00,8.632352067971652,8.638346215377021,7.721159074392546,7.811079978942871,68124672,0.0,0.0
1999-04-15 00:00:00-04:00,7.769115857083462,8.728266284876566,7.313519838555185,8.578398704528809,97298150,0.0,0.0
1999-04-16 00:00:00-04:00,8.416543864940289,8.647338975985914,8.152777030205861,8.440522193908691,43615757,0.0,0.0
1999-04-19 00:00:00-04:00,8.290655716918993,8.338612376315961,7.289542195719712,7.391451835632324,55761869,0.0,0.0
1999-04-20 00:00:00-04:00,7.202618185604736,7.859037293800578,7.013786029815673,7.793095588684082,55292371,0.0,0.0
1999-04-21 00:00:00-04:00,7.895004326698673,8.176754441878218,7.781105972855765,7.996914386749268,29156371,0.0,0.0
1999-04-22 00:00:00-04:00,8.200736014708133,8.404555324544944,7.883017448664736,8.24869441986084,27875232,0.0,0.0
1999-04-23 00:00:00-04:00,8.266677151715317,9.783333136517326,8.152777903546804,9.597498893737793,145219219,0.0,0.0
1999-04-26 00:00:00-04:00,10.04709816929429,10.436753375240057,9.741368847134016,10.02311897277832,111953318,0.0,0.0
1999-04-27 00:00:00-04:00,11.21606455845614,11.222058706451746,9.73537612409351,10.035110473632812,194659027,0.0,0.0
1999-04-28 00:00:00-04:00,9.879246112882829,9.879246112882829,9.18985749074517,9.234817504882812,108461549,0.0,0.0
1999-04-29 00:00:00-04:00,8.58439440936564,10.358821973784272,8.58439440936564,10.310864448547363,134586144,0.0,0.0
1999-04-30 00:00:00-04:00,10.40078688140746,10.646568691053199,9.543546317723912,9.981158256530762,90751795,0.0,0.0
1999-05-03 00:00:00-04:00,9.594498454546104,9.777336002050424,9.111925768946561,9.141899108886719,57702586,0.0,0.0
1999-05-04 00:00:00-04:00,9.111927465129765,9.633465241996918,8.440522091317186,8.692298889160156,70591910,0.0,0.0
1999-05-05 00:00:00-04:00,8.602379141481416,9.11192777112147,8.056862148271072,8.959063529968262,75864730,0.0,0.0
1999-05-06 00:00:00-04:00,8.938081749703393,9.207842735071518,8.392564761983428,8.416543960571289,49859885,0.0,0.0
1999-05-07 00:00:00-04:00,8.57240614523631,8.956066387404285,8.296650128841312,8.473493576049805,57029702,0.0,0.0
1999-05-10 00:00:00-04:00,8.740258600868682,9.387684938509677,8.63235435615305,9.273786544799805,65343802,0.0,0.0
1999-05-11 00:00:00-04:00,9.477604774551613,9.63946155764382,9.243811257041935,9.366703033447266,45731347,0.0,0.0
1999-05-12 00:00:00-04:00,9.345718298263828,9.68142092110496,9.010015675422697,9.531554222106934,36805190,0.0,0.0
1999-05-13 00:00:00-04:00,9.669433827426928,9.897232301848108,9.11192767533605,9.231821060180664,35278848,0.0,0.0
1999-05-14 00:00:00-04:00,8.896120193808063,9.1598861905063,8.836172625576873,8.914103507995605,34929101,0.0,0.0
1999-05-17 00:00:00-04:00,8.728266962529617,9.543544889451038,8.398559303382683,9.516568183898926,49483526,0.0,0.0
1999-05-18 00:00:00-04:00,9.351713769090514,9.543544735801119,9.063969492391974,9.090946197509766,39928205,0.0,0.0
1999-05-19 00:00:00-04:00,9.183864352247424,9.528559603141797,9.183864352247424,9.438638687133789,43277414,0.0,0.0
1999-05-20 00:00:00-04:00,9.399671284862503,9.471607129981695,8.94407441150244,8.950069427490234,25278739,0.0,0.0
1999-05-21 00:00:00-04:00,8.899115672485133,9.207842522423597,8.75224645324598,9.134407043457031,27930355,0.0,0.0
1999-05-24 00:00:00-04:00,9.108930812124731,9.111928320827593,8.410549535629102,8.788215637207031,40886208,0.0,0.0
1999-05-25 00:00:00-04:00,8.650336968146616,8.70428864601585,7.83505895873384,7.862034797668457,72021312,0.0,0.0
1999-05-26 00:00:00-04:00,7.799091544635942,8.488481230594704,7.262566993084125,8.35959529876709,99261677,0.0,0.0
1999-05-27 00:00:00-04:00,8.296651354563556,8.563414884435861,8.032885333778603,8.10482120513916,45297965,0.0,0.0
1999-05-28 00:00:00-04:00,8.134796082169247,8.608376526327216,7.921985067936756,8.497475624084473,38981606,0.0,0.0
1999-06-01 00:00:00-04:00,8.344606750094925,8.764235311590795,7.8170748439275535,7.984925746917725,50779872,0.0,0.0
1999-06-02 00:00:00-04:00,7.7900987033235705,8.415045328409361,7.265562963416229,8.09582805633545,103969958,0.0,0.0
1999-06-03 00:00:00-04:00,8.170761731720471,8.200735079512446,7.673202245810167,7.736146450042725,52671168,0.0,0.0
1999-06-04 00:00:00-04:00,7.733147431705981,8.122802615626117,7.547313233283078,8.080840110778809,48974112,0.0,0.0
1999-06-07 00:00:00-04:00,8.122804348401665,8.944076526938053,8.122804348401665,8.788215637207031,67708397,0.0,0.0
1999-06-08 00:00:00-04:00,8.776225421219504,8.962060524795698,8.494475257214232,8.812192916870117,46027872,0.0,0.0
1999-06-09 00:00:00-04:00,8.818188470722893,8.824182618431598,8.554421629823297,8.776225090026855,29933798,0.0,0.0
1999-06-10 00:00:00-04:00,8.644342296187736,8.944076653107754,8.428533837396392,8.761239051818848,44974829,0.0,0.0
1999-06-11 00:00:00-04:00,8.656330920808408,8.713279230952281,7.841052142314718,7.954952239990234,103627814,0.0,0.0
1999-06-14 00:00:00-04:00,7.649222902025264,7.67320122934362,6.402327713123762,6.522221088409424,283519526,0.0,0.0
1999-06-15 00:00:00-04:00,6.384343583870558,6.857923810980375,6.075617183766546,6.498242378234863,210078317,0.0,0.0
1999-06-16 00:00:00-04:00,6.833945100819774,7.214608683929711,6.714052150713085,7.1336798667907715,124245792,0.0,0.0
1999-06-17 00:00:00-04:00,7.154661376270324,7.550310753143915,6.983812959532249,7.0377655029296875,108900634,0.0,0.0
1999-06-18 00:00:00-04:00,7.169647293518671,7.178639818356045,6.869913852545187,7.010788917541504,37339315,0.0,0.0
1999-06-21 00:00:00-04:00,7.277552881303658,7.5293292500249045,6.809967202996188,7.292539119720459,77934701,0.0,0.0
1999-06-22 00:00:00-04:00,7.325509250676374,7.6732010752382225,7.076729980346841,7.106703758239746,76254394,0.0,0.0
1999-06-23 00:00:00-04:00,7.076731539172058,7.2715583130138555,6.809968030280212,7.0227789878845215,58257619,0.0,0.0
1999-06-24 00:00:00-04:00,7.043759879037761,7.169647847030749,6.732035511535044,6.815961837768555,42001978,0.0,0.0
1999-06-25 00:00:00-04:00,6.905881714952116,6.914873370359765,6.339383517229402,6.522221088409424,51502176,0.0,0.0
1999-06-28 00:00:00-04:00,6.5057365128033595,6.726040777838961,6.114582959981644,6.7170491218566895,96716506,0.0,0.0
1999-06-29 00:00:00-04:00,6.636121225563073,6.8878975924640455,6.426306499795176,6.7500200271606445,73477325,0.0,0.0
1999-06-30 00:00:00-04:00,6.600152429674968,7.481372539430556,6.546200754664985,7.259568214416504,85214765,0.0,0.0
1999-07-01 00:00:00-04:00,7.346492301496191,7.526332394174488,6.995802469014053,7.17714262008667,63665395,0.0,0.0
1999-07-02 00:00:00-04:00,7.121691035849044,7.32551032113296,6.791982908235446,6.887897968292236,53862970,0.0,0.0
1999-07-06 00:00:00-04:00,6.833945048120801,7.1156960650061905,6.618136609441823,6.7500200271606445,96705101,0.0,0.0
1999-07-07 00:00:00-04:00,6.806971345470582,6.974822733335569,6.519226109130603,6.630127429962158,79833600,0.0,0.0
1999-07-08 00:00:00-04:00,6.492248583262945,6.735033308122432,6.306413479825035,6.435299396514893,95461978,0.0,0.0
1999-07-09 00:00:00-04:00,6.48925123377625,6.606148422798645,6.435299554343758,6.510232925415039,33474989,0.0,0.0
1999-07-12 00:00:00-04:00,6.450284489670621,6.450284489670621,6.117579346168888,6.132566452026367,78031642,0.0,0.0
1999-07-13 00:00:00-04:00,6.030657786708809,6.210498304205035,5.766891375620429,5.994688987731934,106912397,0.0,0.0
1999-07-14 00:00:00-04:00,6.063628953081484,6.114583558890393,5.7968654544166505,5.898775100708008,73602778,0.0,0.0
1999-07-15 00:00:00-04:00,5.907767168610383,6.198509888050382,5.850817541365766,6.090604782104492,82549843,0.0,0.0
1999-07-16 00:00:00-04:00,6.048640922515713,6.114582627287807,5.859807898365945,5.897275447845459,34752326,0.0,0.0
1999-07-19 00:00:00-04:00,5.925749711810048,5.928746785471532,5.623017887570806,5.6439995765686035,55490054,0.0,0.0
1999-07-20 00:00:00-04:00,5.563071633637276,5.587049526952629,5.311294408346198,5.416201114654541,54879898,0.0,0.0
1999-07-21 00:00:00-04:00,5.461161571383101,5.736917102970432,5.332275677877895,5.530100345611572,69647213,0.0,0.0
1999-07-22 00:00:00-04:00,5.446175880397004,5.46116299011471,5.19739655305593,5.212382793426514,80706067,0.0,0.0
1999-07-23 00:00:00-04:00,5.27532737947347,5.371242454349249,5.149438952367409,5.1704206466674805,60894029,0.0,0.0
1999-07-26 00:00:00-04:00,5.083497006392194,5.293311766807306,4.948616492607941,5.005566120147705,82323648,0.0,0.0
1999-07-27 00:00:00-04:00,5.035539614825537,5.1764147037192485,4.723815653182678,4.774770259857178,161583206,0.0,0.0
1999-07-28 00:00:00-04:00,4.753789102479597,5.119464284502261,4.735804485693205,5.032541751861572,100094227,0.0,0.0
1999-07-29 00:00:00-04:00,4.837713821876859,4.987580982474362,4.810737550406443,4.903655529022217,62578138,0.0,0.0
1999-07-30 00:00:00-04:00,4.957607178476748,5.014556350194796,4.675856219693696,4.684848308563232,45354989,0.0,0.0
1999-08-02 00:00:00-04:00,4.645883434250316,4.795751020393343,4.364133311196108,4.37612247467041,75250771,0.0,0.0
1999-08-03 00:00:00-04:00,4.424081455161947,4.436070621407404,3.9564957127914435,4.046415328979492,147319603,0.0,0.0
1999-08-04 00:00:00-04:00,4.0044523540921855,4.124346610864883,3.6267871404848937,3.632781505584717,151003354,0.0,0.0
1999-08-05 00:00:00-04:00,3.599810145224538,4.472037145648407,3.3705129576292423,4.4540534019470215,258020294,0.0,0.0
1999-08-06 00:00:00-04:00,4.2682184251409785,4.699836150561795,3.956494947010534,3.9924628734588623,288138470,0.0,0.0
1999-08-09 00:00:00-04:00,3.9864689476106903,4.118352380532092,3.7526758658604664,3.818617582321167,137275776,0.0,0.0
1999-08-10 00:00:00-04:00,3.902542881035062,4.38811320732803,3.78864407117023,4.280208110809326,286507584,0.0,0.0
1999-08-11 00:00:00-04:00,4.482528476419852,4.484027230705027,4.076388233486927,4.20527458190918,204575501,0.0,0.0
1999-08-12 00:00:00-04:00,4.211268423480573,4.555964062391977,4.172303422940476,4.38211727142334,124521408,0.0,0.0
